# Temperature (K), Pressure (MPa), Density (kg/m3), Volume (m3/kg), Internal Energy (kJ/kg), Enthalpy (kJ/kg), Entropy (J/g*K), Cv (J/g*K), Cp (J/g*K), Sound,Spd. (m/s), Joule-Thomson (K/MPa), Viscosity (Pa*s), Therm. Cond. (W/m*K)
233.35,4,60.103,0.016638,161.04,227.59,5.4405,0.76108,1.168,314.34,3.0549,1.5611E-05,0.023544
234.91,4,59.619,0.016773,162.32,229.42,5.4483,0.76071,1.1655,315.56,3.0162,1.5681E-05,0.023638
236.47,4,59.144,0.016908,163.6,231.23,5.456,0.76036,1.1631,316.77,2.9782,1.5752E-05,0.023731
238.03,4,58.678,0.017042,164.88,233.05,5.4636,0.76002,1.1607,317.97,2.9407,1.5823E-05,0.023825
239.59,4,58.22,0.017176,166.15,234.86,5.4712,0.75969,1.1584,319.17,2.9039,1.5893E-05,0.023918
241.15,4,57.77,0.01731,167.43,236.67,5.4787,0.75937,1.1562,320.36,2.8677,1.5964E-05,0.024012
242.71,4,57.329,0.017443,168.7,238.47,5.4862,0.75906,1.1541,321.54,2.832,1.6034E-05,0.024106
244.28,4,56.895,0.017576,169.96,240.27,5.4936,0.75876,1.152,322.71,2.7969,1.6105E-05,0.024199
245.84,4,56.468,0.017709,171.23,242.07,5.5009,0.75848,1.1499,323.88,2.7624,1.6175E-05,0.024293
247.4,4,56.048,0.017842,172.49,243.86,5.5082,0.7582,1.148,325.04,2.7284,1.6246E-05,0.024386
248.96,4,55.636,0.017974,173.76,245.65,5.5154,0.75792,1.146,326.19,2.6949,1.6316E-05,0.024479
250.52,4,55.231,0.018106,175.02,247.44,5.5225,0.75766,1.1442,327.34,2.6619,1.6386E-05,0.024572
252.08,4,54.832,0.018238,176.27,249.22,5.5297,0.7574,1.1424,328.48,2.6295,1.6456E-05,0.024662
253.64,4,54.439,0.018369,177.53,251.01,5.5367,0.75716,1.1406,329.61,2.5975,1.6527E-05,0.024755
255.21,4,54.053,0.0185,178.79,252.79,5.5437,0.75692,1.1389,330.74,2.566,1.6597E-05,0.024851
256.77,4,53.673,0.018631,180.04,254.56,5.5506,0.75668,1.1372,331.86,2.5349,1.6667E-05,0.024946
258.33,4,53.3,0.018762,181.29,256.34,5.5575,0.75646,1.1356,332.98,2.5044,1.6737E-05,0.025041
259.89,4,52.931,0.018892,182.54,258.11,5.5644,0.75624,1.134,334.09,2.4742,1.6807E-05,0.025137
261.45,4,52.569,0.019023,183.79,259.88,5.5712,0.75603,1.1325,335.19,2.4445,1.6876E-05,0.025232
263.01,4,52.212,0.019153,185.04,261.65,5.5779,0.75582,1.131,336.29,2.4153,1.6946E-05,0.025327
264.57,4,51.861,0.019282,186.28,263.41,5.5846,0.75562,1.1295,337.39,2.3864,1.7016E-05,0.025423
266.13,4,51.514,0.019412,187.53,265.17,5.5912,0.75543,1.1281,338.47,2.358,1.7085E-05,0.025518
267.7,4,51.173,0.019541,188.77,266.93,5.5978,0.75524,1.1267,339.56,2.3299,1.7155E-05,0.025613
269.26,4,50.837,0.019671,190.01,268.69,5.6044,0.75506,1.1254,340.63,2.3023,1.7224E-05,0.025708
270.82,4,50.506,0.0198,191.25,270.45,5.6109,0.75488,1.124,341.71,2.275,1.7294E-05,0.025803
272.38,4,50.18,0.019928,192.49,272.2,5.6173,0.75471,1.1228,342.77,2.2481,1.7363E-05,0.025898
273.94,4,49.858,0.020057,193.73,273.95,5.6237,0.75454,1.1215,343.83,2.2216,1.7432E-05,0.025993
275.5,4,49.541,0.020185,194.96,275.7,5.6301,0.75438,1.1203,344.89,2.1954,1.7501E-05,0.026088
277.06,4,49.228,0.020314,196.2,277.45,5.6364,0.75423,1.1191,345.94,2.1696,1.757E-05,0.026182
278.63,4,48.919,0.020442,197.43,279.2,5.6427,0.75407,1.1179,346.99,2.1441,1.7639E-05,0.026277
280.19,4,48.615,0.02057,198.67,280.94,5.649,0.75393,1.1168,348.03,2.119,1.7708E-05,0.026372
281.75,4,48.315,0.020697,199.9,282.69,5.6552,0.75379,1.1157,349.07,2.0942,1.7777E-05,0.026466
283.31,4,48.019,0.020825,201.13,284.43,5.6613,0.75365,1.1146,350.1,2.0697,1.7845E-05,0.026561
284.87,4,47.727,0.020952,202.36,286.17,5.6675,0.75351,1.1135,351.13,2.0455,1.7914E-05,0.026655
286.43,4,47.439,0.02108,203.59,287.91,5.6735,0.75338,1.1125,352.16,2.0217,1.7983E-05,0.026749
287.99,4,47.155,0.021207,204.81,289.64,5.6796,0.75326,1.1115,353.18,1.9981,1.8051E-05,0.026843
289.56,4,46.874,0.021334,206.04,291.38,5.6856,0.75314,1.1105,354.19,1.9749,1.8119E-05,0.026938
291.12,4,46.597,0.021461,207.27,293.11,5.6916,0.75302,1.1095,355.2,1.9519,1.8187E-05,0.027032
